Epoch,NEQ_Splitting,EQ_Splitting,NEQ_EI,EQ_EI
850,26.6903051757813,27.2919555664063,26.2496704101563,25.8297241210938
852,26.5493383789063,27.2849438476563,26.25544921875,25.7631884765625
854,26.6606298828125,27.3247338867188,26.0682641601563,25.8020385742188
856,26.661220703125,27.3421264648438,26.2657495117188,25.7900805664063
858,26.6477709960938,27.318427734375,26.2140502929688,25.7990869140625
860,26.7247729492188,27.3140551757813,26.2154223632813,25.7807421875
862,26.6611328125,27.3288012695313,26.2661547851563,25.7714013671875
864,26.5794287109375,27.2892895507813,26.2463916015625,25.80240234375
866,26.66419921875,27.3365258789063,26.2462744140625,25.79119140625
868,26.6626586914063,27.3515087890625,26.249755859375,25.7903564453125
870,26.6424682617188,27.3714501953125,26.1755297851563,25.8172387695313
872,26.685087890625,27.3696923828125,26.2119262695313,25.6464013671875
874,26.683525390625,27.2838159179688,26.2548364257813,25.6974438476563
876,26.66646484375,27.3446362304688,26.2504711914063,25.7782153320313
878,26.6519458007813,27.3252368164063,26.2848583984375,25.7693823242188
880,26.6691333007813,27.3345971679688,26.2669213867188,25.792744140625
882,26.62015625,27.3332348632813,26.258447265625,25.7991796875
884,26.686962890625,27.3839428710938,26.2528442382813,25.738173828125
886,26.7145751953125,27.2866186523438,26.2878515625,25.8014819335938
888,26.6451513671875,27.3089184570313,26.2488891601563,25.7468774414063
890,26.6408178710938,27.344453125,26.2628198242188,25.8238110351563
892,26.6266137695313,27.3116259765625,26.2231103515625,25.753994140625
894,26.6556640625,27.3746484375,26.2615258789063,25.6869091796875
896,26.6817236328125,27.2606909179688,26.2652075195313,25.817861328125
898,26.7066137695313,27.3542602539063,26.2645458984375,25.8222485351563
900,26.6447216796875,27.3341772460938,26.11740234375,25.7739379882813
902,26.67505859375,27.2951123046875,26.2469897460938,25.8087255859375
904,26.6981860351563,27.3532666015625,26.2608032226563,25.7163037109375
906,26.6637475585938,27.2873901367188,26.26720703125,25.8094165039063
908,26.6783544921875,27.295927734375,26.2872412109375,25.7931176757813
910,26.6594067382813,27.33357421875,26.2608178710938,25.8227294921875
912,26.642353515625,27.3357592773438,26.2394653320313,25.8028466796875
914,26.5812548828125,27.36353515625,26.2672314453125,25.8154150390625
916,26.6999169921875,27.3582495117188,26.22787109375,25.8234692382813
918,26.524658203125,27.35138671875,26.2547412109375,25.7760791015625
920,26.6434106445313,27.2691064453125,26.235146484375,25.7919140625
922,26.6958569335938,27.3406982421875,26.2769946289063,25.8056909179688
924,26.5996435546875,27.3263891601563,26.2589672851563,25.7882153320313
926,26.6792651367188,27.34138671875,26.1904028320313,25.817568359375
928,26.5595556640625,27.2981762695313,26.0976977539063,25.791708984375
930,26.6760693359375,27.3376684570313,26.0636083984375,25.8047607421875
932,26.7033227539063,27.2754321289063,26.1923828125,25.7840893554688
934,26.6264721679688,27.3000268554688,26.2294848632813,25.7669995117188
936,26.6568920898438,27.304306640625,26.264765625,25.79255859375
938,26.6353857421875,27.3265698242188,26.2105029296875,25.7884497070313
940,26.6063916015625,27.2924072265625,26.2464575195313,25.8109521484375
942,26.678359375,27.3506298828125,26.2509204101563,25.7333935546875
944,26.6317529296875,27.3677734375,26.2004077148438,25.8161450195313
946,26.6769067382813,27.3772583007813,26.2061401367188,25.8220288085938
948,26.7056762695313,27.3732983398438,26.229560546875,25.8179931640625
950,26.6822387695313,27.3280859375,26.2193481445313,25.7693286132813
952,26.6592163085938,27.325166015625,26.1842504882813,25.79765625
954,26.6096508789063,27.3477416992188,26.2141845703125,25.7814892578125
956,26.6560473632813,27.3315747070313,26.2494897460938,25.7999560546875
958,26.6371752929688,27.3433764648438,26.2384912109375,25.7743115234375
960,26.5469482421875,27.3054467773438,26.268056640625,25.8291528320313
962,26.6419482421875,27.347666015625,26.2605615234375,25.785234375
964,26.6482348632813,27.3463110351563,26.2558764648438,25.8170166015625
966,26.6454711914063,27.3005419921875,26.2448095703125,25.7423168945313
968,26.6500048828125,27.3300317382813,26.26841796875,25.795205078125
970,26.652998046875,27.3549267578125,26.2601196289063,25.7996166992188
972,26.6202270507813,27.2943872070313,26.2260961914063,25.788798828125
974,26.6822021484375,27.2746118164063,26.2473803710938,25.7171948242188
976,26.54248046875,27.2106591796875,26.2310009765625,25.812451171875
978,26.6562158203125,27.310107421875,26.2616845703125,25.8012573242188
980,26.6261767578125,27.2938720703125,26.2599609375,25.7868237304688
982,26.5297607421875,27.3603588867188,26.2737646484375,25.7781713867188
984,26.6374267578125,27.3805493164063,26.1480639648438,25.7928344726563
986,26.565537109375,27.360654296875,26.2359887695313,25.7834033203125
988,26.617509765625,27.3140966796875,26.2086254882813,25.8052392578125
990,26.6729711914063,27.3417602539063,26.226484375,25.7885717773438
992,26.6336962890625,27.3674853515625,26.2315063476563,25.811669921875
994,26.619736328125,27.3573168945313,26.2397998046875,25.792763671875
996,26.704033203125,27.3502465820313,26.2093823242188,25.7681787109375
998,26.64341796875,27.3511376953125,26.2513818359375,25.7496362304688
1000,26.6505297851563,27.348740234375,26.2443017578125,25.7704150390625
1002,26.6183349609375,27.3182836914063,26.2362426757813,25.7486450195313
1004,26.6382250976563,27.3647583007813,26.216064453125,25.7719555664063
1006,26.5609814453125,27.3726708984375,26.1592041015625,25.8229028320313
1008,26.6501586914063,27.3720727539063,26.2491625976563,25.764267578125
1010,26.6385522460938,27.3670556640625,26.2840625,25.7982641601563
1012,26.6380737304688,27.3720385742188,26.2226586914063,25.8075927734375
1014,26.63001953125,27.338974609375,26.264423828125,25.7811938476563
1016,26.6068701171875,27.35630859375,26.2530883789063,25.8246704101563
1018,26.595751953125,27.3535107421875,26.2855639648438,25.8257763671875
1020,26.6015893554688,27.3120434570313,26.2327172851563,25.805673828125
1022,26.6154345703125,27.3031787109375,26.23220703125,25.785234375
1024,26.5982495117188,27.3685083007813,26.228623046875,25.8151928710938
1026,26.6703076171875,27.3899169921875,26.1420141601563,25.7802612304688
1028,26.6759594726563,27.3353173828125,26.2607666015625,25.7920166015625
1030,26.6534057617188,27.3649829101563,26.2465185546875,25.8422729492188
1032,26.6310913085938,27.3866284179688,26.2424609375,25.7994458007813
1034,26.6158203125,27.3413916015625,26.2380004882813,25.839072265625
1036,26.6196923828125,27.2986206054688,26.21845703125,25.7895874023438
1038,26.6177783203125,27.2983178710938,26.2633056640625,25.7677514648438
1040,26.621083984375,27.3896044921875,26.2366625976563,25.8218701171875
1042,26.6099731445313,27.3169067382813,26.218515625,25.8159692382813
1044,26.5690380859375,27.33904296875,26.2898291015625,25.8066625976563
1046,26.5758422851563,27.355908203125,26.2334814453125,25.8385424804688
1048,26.6103564453125,27.3930102539063,26.2546020507813,25.7857763671875
1050,26.6100512695313,27.3798388671875,26.2509228515625,25.8279541015625
1052,26.6187866210938,27.3364770507813,26.212275390625,25.7406298828125
1054,26.5682177734375,27.307685546875,26.292451171875,25.8165112304688
1056,26.6172973632813,27.2911059570313,26.24087890625,25.8167602539063
1058,26.585732421875,27.3788623046875,26.2813989257813,25.7848046875
1060,26.5942114257813,27.3188037109375,26.2565771484375,25.8402661132813
1062,26.54623046875,27.3699633789063,26.2724609375,25.7989697265625
1064,26.6165112304688,27.3311206054688,26.2606689453125,25.883095703125
1066,26.5613793945313,27.3162915039063,26.2278637695313,25.8121801757813
1068,26.633837890625,27.3269897460938,26.2804541015625,25.8166772460938
1070,26.6076098632813,27.3600244140625,26.2741015625,25.8297314453125
1072,26.6201220703125,27.3719653320313,26.2562158203125,25.7581713867188
1074,26.6614453125,27.2959399414063,26.2446948242188,25.8118725585938
1076,26.563935546875,27.3517822265625,26.2494287109375,25.7902880859375
1078,26.622568359375,27.3345825195313,26.2702319335938,25.8408154296875
1080,26.6761645507813,27.29900390625,26.2649682617188,25.7949072265625
1082,26.6202612304688,27.3563647460938,26.26447265625,25.8387060546875
1084,26.6259399414063,27.3527783203125,26.2444677734375,25.7626513671875
1086,26.586689453125,27.2277099609375,26.2208471679688,25.8348876953125
1088,26.5917114257813,27.2921044921875,26.2719018554688,25.7978881835938
1090,26.6244873046875,27.3330859375,26.267734375,25.7095336914063
1092,26.6061010742188,27.365634765625,26.2703051757813,25.8023706054688
1094,26.6102954101563,27.3447583007813,26.2752124023438,25.8290234375
1096,26.6498876953125,27.2928784179688,26.2706713867188,25.8584741210938
1098,26.604443359375,27.3261401367188,26.2633325195313,25.8582983398438
1100,26.6437646484375,27.30244140625,26.2811596679688,25.6935278320313
1102,26.6165454101563,27.3271850585938,26.3043627929688,25.8263818359375
1104,26.6626440429688,27.3750170898438,26.2484057617188,25.7589453125
1106,26.626708984375,27.3347583007813,26.2658715820313,25.8519116210938
1108,26.6272436523438,27.328115234375,26.10126953125,25.787236328125
1110,26.54796875,27.3481567382813,26.2878662109375,25.7935180664063
1112,26.60474609375,27.3452368164063,26.2245483398438,25.7834790039063
1114,26.5979248046875,27.3308618164063,26.258583984375,25.8175805664063
1116,26.5977416992188,27.3094165039063,26.2959350585938,25.8216284179688
1118,26.5223706054688,27.322783203125,26.2967944335938,25.8318872070313
1120,26.529423828125,27.267119140625,26.2760473632813,25.8484619140625
1122,26.587900390625,27.3588842773438,26.2659594726563,25.8407641601563
1124,26.5523559570313,27.3342041015625,26.2768334960938,25.7872314453125
1126,26.5933520507813,27.3234594726563,26.26119140625,25.8436083984375
1128,26.6197973632813,27.3304345703125,26.1141357421875,25.7997119140625
1130,26.6121630859375,27.3640576171875,26.2633715820313,25.8286889648438
1132,26.5983056640625,27.2814819335938,26.2732958984375,25.8041015625
1134,26.6003662109375,27.38564453125,26.2617138671875,25.8194018554688
1136,26.6001293945313,27.359833984375,26.2493310546875,25.8319750976563
1138,26.5750708007813,27.3448217773438,26.254306640625,25.8592529296875
1140,26.601005859375,27.3687573242188,26.2807104492188,25.7995849609375
1142,26.57392578125,27.3576416015625,26.287353515625,25.8352905273438
1144,26.6442211914063,27.3377954101563,26.18572265625,25.7893188476563
1146,26.6362548828125,27.3550170898438,26.2235913085938,25.7646020507813
1148,26.6431616210938,27.3225390625,26.2678344726563,25.8493505859375
1150,26.5811303710938,27.3571557617188,26.253740234375,25.7606298828125
1152,26.5738989257813,27.3364526367188,26.2775952148438,25.7524243164063
1154,26.5834252929688,27.3399267578125,26.2974560546875,25.8306079101563
1156,26.5520043945313,27.3875805664063,26.2691088867188,25.7674853515625
1158,26.5883544921875,27.339482421875,26.2900952148438,25.7519165039063
1160,26.632568359375,27.3299926757813,26.251171875,25.8283862304688
1162,26.5711279296875,27.338115234375,26.2379467773438,25.7997509765625
1164,26.5765991210938,27.3704028320313,26.272314453125,25.8009887695313
1166,26.6434838867188,27.32197265625,26.2640454101563,25.8262646484375
1168,26.6164916992188,27.3626025390625,26.2593896484375,25.7992846679688
1170,26.6397705078125,27.2445825195313,26.2680200195313,25.8576806640625
1172,26.5605590820313,27.3508227539063,26.252900390625,25.82591796875
1174,26.549013671875,27.38474609375,26.28154296875,25.8246459960938
1176,26.6342846679688,27.3929150390625,26.2711474609375,25.8138818359375
1178,26.55623046875,27.3414233398438,26.2817358398438,25.790283203125
1180,26.5775927734375,27.3510815429688,26.2696118164063,25.8170141601563
1182,26.5239526367188,27.3509033203125,26.2635180664063,25.8476928710938
1184,26.5698291015625,27.326943359375,26.2601123046875,25.8177978515625
1186,26.6018920898438,27.34212890625,26.26478515625,25.8098193359375
1188,26.5944311523438,27.382294921875,26.273017578125,25.512939453125
1190,26.581708984375,27.3595385742188,26.2515234375,25.6784399414063
1192,26.5922314453125,27.4032446289063,26.2310131835938,25.6223193359375
1194,26.583037109375,27.3850732421875,26.2647192382813,25.7276391601563
1196,26.5284423828125,27.380009765625,26.2685473632813,25.7846411132813
1198,26.57859375,27.3094311523438,26.2384057617188,25.8220263671875
1200,26.6413598632813,27.3363452148438,26.22642578125,25.7826000976563
1202,26.5749145507813,27.3640112304688,26.2582763671875,25.82892578125
1204,26.5919653320313,27.3641821289063,26.275009765625,25.77447265625
1206,26.5622534179688,27.3603588867188,26.2854833984375,25.7899243164063
1208,26.5852172851563,27.41271484375,26.2872973632813,25.79828125
1210,26.5946484375,27.3506103515625,26.283408203125,25.8305078125
1212,26.57763671875,27.3665307617188,26.2637744140625,25.8083984375
1214,26.5836352539063,27.3628051757813,26.263955078125,25.809775390625
1216,26.50259765625,27.31095703125,26.268876953125,25.7702734375
1218,26.60390625,27.3825244140625,26.291845703125,25.8161181640625
1220,26.5788208007813,27.3647973632813,26.268916015625,25.8351684570313
1222,26.5425170898438,27.3529565429688,26.2582421875,25.7804541015625
1224,26.6138647460938,27.3865600585938,26.2505517578125,25.7856420898438
1226,26.5977319335938,27.3520947265625,26.2369555664063,25.8146313476563
1228,26.568056640625,27.3687963867188,26.2041064453125,25.799443359375
1230,26.5756298828125,27.378583984375,26.2936279296875,25.8441259765625
1232,26.5907299804688,27.3800805664063,26.2668725585938,25.8086938476563
1234,26.5539013671875,27.3660473632813,26.2946484375,25.8396655273438
1236,26.622138671875,27.3307495117188,26.215830078125,25.8016040039063
1238,26.5589111328125,27.38498046875,26.2676416015625,25.7645483398438
1240,26.5281127929688,27.3809692382813,26.2979516601563,25.7893408203125
1242,26.5341357421875,27.3309814453125,26.2645776367188,25.829814453125
1244,26.5435278320313,27.3078076171875,26.2458471679688,25.805625
1246,26.5792309570313,27.3413110351563,26.2895971679688,25.7943505859375
1248,26.5655004882813,27.2967919921875,26.2759790039063,25.7913354492188
1250,26.5563989257813,27.3451611328125,26.270283203125,25.7969409179688
1252,26.5253442382813,27.3832934570313,26.2213403320313,25.8022119140625
1254,26.598466796875,27.3486352539063,26.2347216796875,25.800341796875
1256,26.6092822265625,27.3768359375,26.2311010742188,25.8220825195313
1258,26.5644506835938,27.2810595703125,26.2825415039063,25.82923828125
1260,26.6102905273438,27.3545727539063,26.2810424804688,25.81814453125
1262,26.5677880859375,27.382353515625,26.271396484375,25.8763623046875
1264,26.6153735351563,27.36533203125,26.2970849609375,25.786474609375
1266,26.5676196289063,27.3602001953125,26.2622290039063,25.8002880859375
1268,26.5954541015625,27.3608081054688,26.2099194335938,25.7903637695313
1270,26.609248046875,27.2878637695313,26.2863037109375,25.7956396484375
1272,26.587822265625,27.3948754882813,26.2557055664063,25.8169067382813
1274,26.5727734375,27.3773071289063,26.28517578125,25.7946166992188
1276,26.6094604492188,27.3356616210938,26.2875732421875,25.835029296875
1278,26.6150244140625,27.3756127929688,26.2366162109375,25.8510571289063
1280,26.6160693359375,27.3537890625,26.2988891601563,25.7887573242188
1282,26.6231762695313,27.3851440429688,26.3010083007813,25.7748461914063
1284,26.6252099609375,27.3153271484375,26.3056713867188,25.8171020507813
1286,26.6135473632813,27.380751953125,26.275146484375,25.8210595703125
1288,26.6025366210938,27.3491918945313,26.2666625976563,25.7370190429688
1290,26.6084252929688,27.3507421875,26.06994140625,25.8618530273438
1292,26.6036694335938,27.36583984375,26.27291015625,25.830244140625
1294,26.6064501953125,27.3520849609375,26.2838037109375,25.7815893554688
1296,26.6064526367188,27.3652905273438,26.2742846679688,25.8125854492188
1298,26.6102905273438,27.3989184570313,26.2471166992188,25.8310864257813
1300,26.6081909179688,27.3971044921875,26.2735815429688,25.7827734375
1302,26.600068359375,27.4039184570313,26.2842553710938,25.8029760742188
1304,26.6206884765625,27.307431640625,26.247509765625,25.858896484375
1306,26.598291015625,27.134404296875,26.2998120117188,25.820068359375
1308,26.5925415039063,27.3853686523438,26.203330078125,25.8127758789063
1310,26.5842602539063,27.2939672851563,26.264130859375,25.798583984375
1312,26.59404296875,27.3518310546875,26.1791333007813,25.844375
1314,26.5838012695313,27.3534448242188,26.2920483398438,25.7606787109375
1316,26.5972631835938,27.3519384765625,26.2585620117188,25.7279174804688
1318,26.5935620117188,27.3206640625,26.2615356445313,25.7919848632813
1320,26.5946484375,27.3497998046875,26.2740991210938,25.792158203125
1322,26.596806640625,27.3607568359375,26.2218090820313,25.8068139648438
1324,26.5979125976563,27.3595556640625,26.2432055664063,25.795234375
1326,26.58271484375,27.3264868164063,26.2753979492188,25.786923828125
1328,26.59552734375,27.3775610351563,26.2853564453125,25.7820336914063
1330,26.5794482421875,27.3118017578125,26.2800927734375,25.7937524414063
1332,26.5856396484375,27.2855346679688,26.2867260742188,25.815390625
1334,26.6078759765625,27.35162109375,26.1985107421875,25.7945385742188
1336,26.584990234375,27.3400927734375,26.2867993164063,25.8368115234375
1338,26.5930029296875,27.3241845703125,26.2735913085938,25.82458984375
1340,26.5820458984375,27.3154833984375,26.286767578125,25.8326147460938
1342,26.5739208984375,27.352890625,26.2527172851563,25.78916015625
1344,26.5831787109375,27.3499243164063,26.2879150390625,25.7921337890625
1346,26.5836840820313,27.3715844726563,26.2616845703125,25.841572265625
1348,26.5873754882813,27.3814013671875,26.2618383789063,25.8721118164063
1350,26.5649780273438,27.3908251953125,26.281064453125,25.8169360351563
1352,26.574365234375,27.39505859375,26.26583984375,25.7521948242188
1354,26.5575659179688,27.38037109375,26.255146484375,25.82919921875
1356,26.575947265625,27.37291015625,26.2771142578125,25.0873950195313
1358,26.5878759765625,27.3514794921875,26.256376953125,25.8291772460938
1360,26.5852587890625,27.3762915039063,26.2255639648438,25.8322631835938
1362,26.56470703125,27.3619702148438,26.284375,25.8449780273438
1364,26.5576928710938,27.3947314453125,26.2567602539063,25.8216528320313
1366,26.5805029296875,27.3257983398438,26.2531787109375,25.8234301757813
1368,26.5765405273438,27.36146484375,26.2955908203125,25.8497680664063
1370,26.5721899414063,27.391376953125,26.2594116210938,25.82025390625
1372,26.586103515625,27.3751708984375,26.2825952148438,25.8077172851563
1374,26.577607421875,27.3133642578125,26.2946459960938,25.861318359375
1376,26.5430786132813,27.3390283203125,26.2708642578125,25.8496826171875
1378,26.5624975585938,27.3244116210938,26.2975952148438,25.8293017578125
1380,26.5565380859375,27.30833984375,26.2596948242188,25.8428662109375
1382,26.5669384765625,27.2693090820313,26.220322265625,25.818642578125
1384,26.5537670898438,27.2679467773438,26.1997314453125,25.7943896484375
1386,26.569990234375,27.3807250976563,26.2794580078125,25.8480151367188
1388,26.5687426757813,27.3306713867188,26.2978466796875,25.8090234375
1390,26.5581860351563,27.3533862304688,26.2944458007813,25.8160498046875
1392,26.5666015625,27.3476586914063,26.2921801757813,25.82939453125
1394,26.5501000976563,27.3663720703125,26.2347094726563,25.829990234375
1396,26.5544555664063,27.3521240234375,26.2900341796875,25.8264990234375
1398,26.56001953125,27.3591748046875,26.285302734375,25.7683227539063
1400,26.5511547851563,27.365908203125,26.1970678710938,25.8063134765625
1402,26.5711328125,27.3570385742188,26.1814819335938,25.8430908203125
1404,26.5448876953125,27.33380859375,26.2921533203125,25.85181640625
1406,26.540673828125,27.3402099609375,26.230595703125,25.8208154296875
1408,26.5696240234375,27.3595190429688,26.2827270507813,25.8469189453125
1410,26.5574487304688,27.3463989257813,26.2760546875,25.8411303710938
1412,26.55509765625,27.3300170898438,26.2058935546875,25.8207080078125
1414,26.561298828125,27.3732275390625,26.2110278320313,25.7530126953125
1416,26.555244140625,27.3999389648438,26.2676806640625,25.8719091796875
1418,26.5660693359375,27.3635620117188,26.262822265625,25.7742553710938
1420,26.5681713867188,27.3682495117188,26.2927026367188,25.8229321289063
1422,26.5339916992188,27.3340576171875,26.2507348632813,25.7946630859375
1424,26.5472998046875,27.3510424804688,26.2359619140625,25.844599609375
1426,26.5584326171875,27.332138671875,26.3012548828125,25.8475756835938
1428,26.5432348632813,27.3243530273438,26.2845776367188,25.8141381835938
1430,26.5432373046875,27.3587744140625,26.3115869140625,25.8443310546875
1432,26.5425537109375,27.3830102539063,26.2445654296875,25.77375
1434,26.5414111328125,27.3249877929688,26.270927734375,25.7062353515625
1436,26.544404296875,27.34494140625,26.2585205078125,25.84734375
1438,26.5375903320313,27.3020971679688,26.2746875,25.85697265625
1440,26.548330078125,27.3404663085938,26.2420751953125,25.7951904296875
1442,26.534814453125,27.3665161132813,26.2501904296875,25.8055297851563
1444,26.5412109375,27.2842163085938,26.2523120117188,25.8856982421875
1446,26.563759765625,27.3453125,26.2815795898438,25.8125854492188
1448,26.529677734375,27.2762963867188,26.2942163085938,25.875947265625
1450,26.5359814453125,27.2988745117188,26.3095288085938,25.836220703125
1452,26.5422021484375,27.3185278320313,26.2667309570313,25.8531616210938
1454,26.5445947265625,27.3509765625,26.251611328125,25.8491650390625
1456,26.5409912109375,27.34107421875,26.2753271484375,25.8249267578125
1458,26.5419677734375,27.3802392578125,26.286591796875,25.8323388671875
1460,26.5427001953125,27.4155908203125,26.271650390625,25.8225854492188
1462,26.5324731445313,27.37490234375,26.2781005859375,25.7782983398438
1464,26.5207885742188,27.3908276367188,26.3024926757813,25.8489086914063
1466,26.5288159179688,27.336328125,26.267109375,25.8198852539063
1468,26.5304541015625,27.3834765625,26.2526196289063,25.829375
1470,26.5347631835938,27.3430517578125,26.2960180664063,25.809140625
1472,26.5380908203125,27.3314697265625,26.27265625,25.8657202148438
1474,26.5327880859375,27.3910400390625,26.2946459960938,25.8044262695313
1476,26.5238671875,27.281591796875,26.2581103515625,25.8094018554688
1478,26.5225317382813,27.2839599609375,26.2940893554688,25.7851293945313
1480,26.5293920898438,27.3908715820313,26.3116430664063,25.8330322265625
1482,26.5183227539063,27.3366821289063,26.25546875,25.85056640625
1484,26.5117846679688,27.3750634765625,26.2889477539063,25.8405126953125
1486,26.529296875,27.4057543945313,26.27626953125,25.8602270507813
1488,26.525419921875,27.3103466796875,26.3079248046875,25.8306079101563
1490,26.5419946289063,27.31337890625,26.267275390625,25.8315649414063
1492,26.5361108398438,27.34076171875,26.2784375,25.859052734375
1494,26.5320166015625,27.3654370117188,26.28982421875,25.8109619140625
1496,26.5128857421875,27.37455078125,26.2925561523438,25.8450512695313
1498,26.5230712890625,27.367607421875,26.3088354492188,25.8106982421875
1500,26.5458544921875,27.3243115234375,,25.8689306640625
1502,,27.3693383789063,26.2955981445313,25.8476879882813
1504,,27.3605810546875,26.2712280273438,25.7824829101563
1506,,27.34025390625,26.3028686523438,25.8272705078125
1508,,27.3585083007813,26.2860864257813,25.837861328125
1510,,27.354345703125,26.2810400390625,25.7865649414063
1512,,27.3597485351563,26.2728100585938,25.8429638671875
1514,,27.3683349609375,26.1147021484375,25.8363623046875
1516,,27.3596166992188,26.2518359375,25.8181030273438
1518,,27.3762255859375,26.2992114257813,25.8203491210938
1520,,27.337109375,26.2935668945313,25.81751953125
1522,,27.4013720703125,26.3072021484375,25.8486791992188
1524,,27.3665844726563,26.315166015625,25.75681640625
1526,,27.37033203125,26.282724609375,25.7790234375
1528,,27.367578125,26.269287109375,25.8301000976563
1530,,27.348076171875,26.2049633789063,25.8421435546875
1532,,27.311123046875,26.264296875,25.8176708984375
1534,,27.3642578125,26.24609375,25.8343725585938
1536,,27.3704296875,26.2828173828125,25.8203881835938
1538,,27.387685546875,26.2657104492188,25.7724047851563
1540,,27.3447534179688,26.3270263671875,25.815546875
1542,,27.3694921875,26.282197265625,25.8436767578125
1544,,27.3626196289063,26.3004760742188,25.8332983398438
1546,,27.3387158203125,26.2866674804688,25.8500805664063
1548,,27.3969848632813,26.2612133789063,25.8224877929688
1550,,27.3632177734375,26.2880859375,25.8318359375
1552,,27.35572265625,26.23142578125,25.8151831054688
1554,,27.3947875976563,26.2910009765625,25.8599145507813
1556,,27.345283203125,26.2882080078125,25.7807592773438
1558,,27.3624853515625,26.288037109375,25.7904296875
1560,,27.3568627929688,26.292236328125,25.8192749023438
1562,,27.3855932617188,26.1427685546875,25.8247314453125
1564,,27.311181640625,26.26380859375,25.8294970703125
1566,,27.3423120117188,26.2072192382813,25.7906591796875
1568,,27.3542211914063,26.2970043945313,25.8390551757813
1570,,27.34591796875,26.2873828125,25.8007763671875
1572,,27.3696044921875,26.2620581054688,25.854697265625
1574,,27.37984375,26.303017578125,25.825888671875
1576,,27.2344482421875,26.2866064453125,25.8453637695313
1578,,27.4000415039063,26.292734375,25.8565209960938
1580,,27.3962548828125,26.287958984375,25.8228540039063
1582,,27.3799267578125,26.286982421875,25.8234619140625
1584,,27.3493286132813,26.2727416992188,25.8533203125
1586,,27.362099609375,26.2860693359375,25.8554736328125
1588,,27.3369384765625,26.2700537109375,25.8277221679688
1590,,27.3442163085938,26.303876953125,25.8556665039063
1592,,27.3600927734375,26.2959008789063,25.8253833007813
1594,,27.3132470703125,26.2513940429688,25.828896484375
1596,,27.3476904296875,26.2589038085938,25.7998583984375
1598,,27.3681958007813,26.2354663085938,25.8145629882813
1600,,27.3438134765625,26.240087890625,25.8485424804688
1602,,27.3496264648438,26.24845703125,25.8086572265625
1604,,27.3503369140625,26.2786645507813,25.69947265625
1606,,27.3445483398438,26.3099487304688,25.7993334960938
1608,,27.3671630859375,26.2849633789063,25.8050561523438
1610,,27.3342919921875,26.2823461914063,25.8046240234375
1612,,27.3524096679688,26.3022973632813,25.8242333984375
1614,,27.3701928710938,26.2618115234375,25.8447290039063
1616,,27.3495849609375,26.2777172851563,25.82853515625
1618,,27.371484375,26.2994482421875,25.797802734375
1620,,27.397666015625,26.2909350585938,25.7962060546875
1622,,27.3032299804688,26.2999365234375,25.8239135742188
1624,,27.368173828125,26.2920239257813,25.8039501953125
1626,,27.3785766601563,26.2204833984375,25.8473974609375
1628,,27.3714965820313,26.289140625,25.8252514648438
1630,,27.37927734375,26.23794921875,25.8389599609375
1632,,27.3739428710938,26.27884765625,25.872744140625
1634,,27.38404296875,26.2883032226563,25.7951416015625
1636,,27.3564453125,26.303427734375,25.8323974609375
1638,,27.3711767578125,26.294169921875,25.789072265625
1640,,27.363369140625,26.2791821289063,25.8244775390625
1642,,27.3757299804688,26.301201171875,25.8479345703125
1644,,27.4048706054688,26.231123046875,25.8340966796875
1646,,27.3833837890625,26.1209497070313,25.8422241210938
1648,,27.3297387695313,26.29232421875,25.8842138671875
1650,,27.3954223632813,26.2927783203125,25.869658203125
1652,,27.372177734375,26.277734375,25.852734375
1654,,27.355595703125,26.3045385742188,25.848310546875
1656,,27.3147216796875,26.2903686523438,25.8142504882813
1658,,27.377294921875,26.2490307617188,25.8886181640625
1660,,27.3905859375,26.2939013671875,25.8542724609375
1662,,27.3998315429688,26.304404296875,25.8073559570313
1664,,27.3725756835938,26.2655615234375,25.852705078125
1666,,27.3086279296875,26.298896484375,25.8409228515625
1668,,27.3466723632813,26.2788134765625,25.7272338867188
1670,,27.2952221679688,26.2787548828125,25.701171875
1672,,27.3985009765625,26.2611669921875,25.8019799804688
1674,,27.3681591796875,26.2946484375,25.8628466796875
1676,,27.3253149414063,26.2994189453125,25.861826171875
1678,,27.289482421875,26.2992041015625,25.8264526367188
1680,,27.3209252929688,26.2796166992188,25.8291577148438
1682,,27.3483837890625,26.2647045898438,25.8277392578125
1684,,27.3555297851563,26.2784887695313,25.8109204101563
1686,,27.35791015625,26.24919921875,25.7899609375
1688,,27.3856958007813,26.2980517578125,25.86802734375
1690,,27.3845581054688,26.3004370117188,25.8003759765625
1692,,27.3568872070313,26.3001416015625,25.8053149414063
1694,,27.371455078125,26.272353515625,25.841328125
1696,,27.315517578125,26.2557080078125,25.8372436523438
1698,,27.3774243164063,26.295068359375,25.8321411132813
1700,,27.4212841796875,26.2785961914063,25.839697265625
1702,,27.4142822265625,26.3011474609375,25.8467211914063
1704,,27.442958984375,26.295869140625,25.84369140625
1706,,27.441279296875,26.30546875,25.8419458007813
1708,,27.432890625,26.3048901367188,25.8309252929688
1710,,27.4420166015625,26.292734375,25.83861328125
1712,,27.4317651367188,26.308544921875,25.8449487304688
1714,,27.4335766601563,26.3033276367188,25.8510986328125
1716,,27.4424536132813,26.3022094726563,25.8584155273438
1718,,27.445732421875,26.2984521484375,25.8438232421875
1720,,27.43220703125,26.3033520507813,25.8380786132813
1722,,27.4504028320313,26.302509765625,25.8314501953125
